player_id,name,team,position,total_points,price,points_per_price,popularity_pct,stats_url
1071,Mateusz Młyński,Wisła Kraków,Pomocnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1071
1072,Iván Márquez,Cracovia,Obrońca,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1072
1073,Matej Pučko,Korona Kielce,Pomocnik,0,1.9,0.0,0%,https://fantasy.ekstraklasa.org/player/1073
1074,Sierdier Sierdierow,Cracovia,Napastnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1074
1075,Justas Lasickas,Jagiellonia Białystok,Pomocnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1075
1076,Tomás Podstawski,Ruch Chorzów,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1076
1077,Karsten Ayong,Piast Gliwice,Napastnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1077
1078,Janusz Gol,Górnik Łęczna,Pomocnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1078
1079,Dimítris Goútas,Lech Poznań,Obrońca,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1079
1081,Karol Stanek,Piast Gliwice,Napastnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1081
1082,Airam Cabrera,Wisła Płock,Napastnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1082
1083,Vinícius Ferreira,Cracovia,Napastnik,0,1.2,0.0,0%,https://fantasy.ekstraklasa.org/player/1083
1084,Matheus Santos,Cracovia,Pomocnik,0,1.0,0.0,0%,https://fantasy.ekstraklasa.org/player/1084
1085,Michał Żyro,Jagiellonia Białystok,Napastnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1085
1087,André Martins,Legia Warszawa,Pomocnik,0,1.9,0.0,0%,https://fantasy.ekstraklasa.org/player/1087
1088,Łukasz Poręba,Zagłębie Lubin,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1088
1089,Marcel Zapytowski,Korona Kielce,Bramkarz,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/1089
1091,Marko Poletanovič,Zagłębie Lubin,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1091
1092,Piotr Samiec-Talar,Śląsk Wrocław,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1092
1093,Aleksandar Milijkovic,Miedź Legnica,Obrońca,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1093
1094,Filip Marchwiński,Lech Poznań,Pomocnik,0,2.5,0.0,0%,https://fantasy.ekstraklasa.org/player/1094
1095,Santeri Hostikka,Pogoń Szczecin,Pomocnik,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/1095
1096,Hubert Sobol,Widzew Łódź,Napastnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1096
1097,Kacper Krzepisz,Arka Gdynia,Bramkarz,0,0.7,0.0,4%,https://fantasy.ekstraklasa.org/player/1097
1098,Rogelio Chávez,Arka Gdynia,Obrońca,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1098
1099,Michael Olczyk,Arka Gdynia,Obrońca,0,1.3,0.0,0%,https://fantasy.ekstraklasa.org/player/1099
1100,Agustín Barán,Arka Gdynia,Pomocnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1100
1101,Oskar Bohm,Arka Gdynia,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1101
1102,Michał Żebrakowski,Arka Gdynia,Napastnik,0,1.0,0.0,0%,https://fantasy.ekstraklasa.org/player/1102
1103,Sergiu Hanca,Cracovia,Pomocnik,0,2.0,0.0,0%,https://fantasy.ekstraklasa.org/player/1103
1104,Bojan Čečarić,Cracovia,Napastnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1104
1105,Martin Chudý,Górnik Zabrze,Bramkarz,0,2.1,0.0,0%,https://fantasy.ekstraklasa.org/player/1105
1106,Walerian Gwilia,Piast Gliwice,Pomocnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1106
1107,Andrej Kadlec,Jagiellonia Białystok,Obrońca,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/1107
1108,Maciej Twarowski,Jagiellonia Białystok,Napastnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1108
1109,Stefan Šćepović,Jagiellonia Białystok,Napastnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1109
1110,Juliusz Letniowski,Ruch Chorzów,Pomocnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1110
1111,Ognjen Gnjatić,Korona Kielce,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1111
1112,Wiktor Pleśnierowicz,Warta Poznań,Obrońca,0,1.4,0.0,0%,https://fantasy.ekstraklasa.org/player/1112
1113,Luís Rocha,Cracovia,Obrońca,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1113
1114,Salvador Agra,Legia Warszawa,Pomocnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1114
1115,Jan Szpaderski,Radomiak Radom,Bramkarz,0,1.0,0.0,0%,https://fantasy.ekstraklasa.org/player/1115
1116,Hubert Kisiel,Miedź Legnica,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1116
1117,Michał Pojasek,Miedź Legnica,Obrońca,0,0.9,0.0,0%,https://fantasy.ekstraklasa.org/player/1117
1118,Patryk Królczyk,Piast Gliwice,Bramkarz,0,0.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1118
1119,Adam Tymiński,Piast Gliwice,Obrońca,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1119
1120,Jin Izumisawa,Pogoń Szczecin,Pomocnik,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/1120
1121,Maciej Żurawski,Warta Poznań,Pomocnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1121
1122,Damian Korczyk,Wisła Kraków,Obrońca,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1122
1123,Krzysztof Drzazga,Wisła Kraków,Napastnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1123
1124,Ángel García,Wisła Płock,Obrońca,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1124
1125,Justinas Marazas,Wisła Płock,Pomocnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1125
1127,Patryk Mucha,Zagłębie Lubin,Pomocnik,0,0.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1127
1129,Lukáš Greššák,Zagłębie Sosnowiec,Obrońca,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/1129
1130,Giorgi Gabedawa,Zagłębie Sosnowiec,Napastnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1130
1131,Giórgos Mýgas,Zagłębie Sosnowiec,Obrońca,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/1131
1132,Martin Tóth,Zagłębie Sosnowiec,Obrońca,0,1.4,0.0,0%,https://fantasy.ekstraklasa.org/player/1132
1133,Tomasz Pietrzak,Zagłębie Sosnowiec,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1133
1134,Dawid Ryndak,Zagłębie Sosnowiec,Pomocnik,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/1134
1135,Jakub Jochymek,Zagłębie Sosnowiec,Napastnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1135
1137,Lubambo Musonda,Śląsk Wrocław,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1137
1138,Lukáš Hroššo,Cracovia,Bramkarz,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1138
1139,Giorgi Iwaniszwili,Zagłębie Sosnowiec,Napastnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1139
1140,Timur Żamaletdinow,Lech Poznań,Napastnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1140
1141,Maciej Spychała,Wisła Płock,Pomocnik,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/1141
1142,Jakub Błaszczykowski,Wisła Kraków,Pomocnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1142
1143,Michał Karbownik,Legia Warszawa,Obrońca,0,2.2,0.0,0%,https://fantasy.ekstraklasa.org/player/1143
1144,Joan Román,Miedź Legnica,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1144
1145,Vukan Savićević,Wisła Kraków,Pomocnik,0,2.0,0.0,0%,https://fantasy.ekstraklasa.org/player/1145
1146,Aleksander Buksa,GKS Katowice,Napastnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1146
1147,Iuri Medeiros,Legia Warszawa,Pomocnik,0,2.1,0.0,0%,https://fantasy.ekstraklasa.org/player/1147
1148,Giannis Mystakidis,Górnik Zabrze,Pomocnik,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/1148
1149,Ishmael Baidoo,Górnik Zabrze,Pomocnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1149
1150,Oskar Sewerzyński,Korona Kielce,Pomocnik,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/1150
1151,Daniel Morys,Wisła Kraków,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1151
1152,Dawid Szot,Wisła Kraków,Obrońca,0,1.4,0.0,0%,https://fantasy.ekstraklasa.org/player/1152
1153,Michał Zięba,Cracovia,Obrońca,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1153
1154,Rafał Adamski,Miedź Legnica,Napastnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1154
1155,Joonas Tamm,Korona Kielce,Obrońca,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/1155
1156,Jakub Osobiński,Ruch Chorzów,Bramkarz,0,0.9,0.0,0%,https://fantasy.ekstraklasa.org/player/1156
1157,Adam Örn Arnarson,Górnik Zabrze,Obrońca,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1157
1158,Alen Stevanović,Wisła Płock,Pomocnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1158
1159,Boris Sekulić,Górnik Zabrze,Obrońca,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1159
1160,Elton Monteiro,Miedź Legnica,Obrońca,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1160
1161,Emmanuel Kumah,Wisła Kraków,Pomocnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1161
1162,Sosłan Dżanajew,Miedź Legnica,Bramkarz,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1162
1163,Artur Balicki,Wisła Kraków,Napastnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1163
1164,Aleksandar Bjelica,Korona Kielce,Obrońca,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1164
1165,Marko Vejinovic,Arka Gdynia,Pomocnik,0,2.1,0.0,0%,https://fantasy.ekstraklasa.org/player/1165
1166,Jake McGing,Wisła Płock,Obrońca,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1166
1167,Tobiasz Weinzettel,Wisła Kraków,Bramkarz,0,1.4,0.0,0%,https://fantasy.ekstraklasa.org/player/1167
1170,Daniel Hoyo-Kowalski,Wisła Kraków,Obrońca,0,1.0,0.0,0%,https://fantasy.ekstraklasa.org/player/1170
1171,Krzysztof Kołodziej,Lech Poznań,Napastnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1171
1172,Kacper Radkowski,Śląsk Wrocław,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1172
1173,Roman Janicki,Zagłębie Sosnowiec,Obrońca,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1173
1174,Filip Dymerski,Lechia Gdańsk,Obrońca,0,0.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1174
1176,Jakub Wawszczyk,Stal Mielec,Obrońca,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/1176
1177,Azer Bušuladžić,Arka Gdynia,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1177
1178,Maksymilian Hebel,Arka Gdynia,Pomocnik,0,1.2,0.0,0%,https://fantasy.ekstraklasa.org/player/1178
1179,Bartosz Nowicki,Arka Gdynia,Pomocnik,0,1.3,0.0,0%,https://fantasy.ekstraklasa.org/player/1179
1180,Santi Samanes,Arka Gdynia,Pomocnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1180
1181,Dominik Stępień,Radomiak Radom,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1181
1182,Kamil Antonik,Arka Gdynia,Napastnik,0,1.2,0.0,0%,https://fantasy.ekstraklasa.org/player/1182
1183,David Jablonský,Cracovia,Obrońca,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1183
1184,Mateusz Pieńczak,Cracovia,Obrońca,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1184
1185,Bartłomiej Kafel,Cracovia,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1185
1187,Pelle van Amersfoort,Cracovia,Pomocnik,0,2.2,0.0,0%,https://fantasy.ekstraklasa.org/player/1187
1188,Patryk Zaucha,Cracovia,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1188
1189,Rafael Lopes,Legia Warszawa,Napastnik,0,2.0,0.0,0%,https://fantasy.ekstraklasa.org/player/1189
1190,Rubén López Huesca,Cracovia,Napastnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1190
1191,Filip Bainović,Górnik Zabrze,Pomocnik,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/1191
1193,Piotr Krawczyk,Wisła Płock,Napastnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1193
1194,Aleksander Paluszek,GKS Katowice,Obrońca,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1194
1196,Michał Rostkowski,Górnik Zabrze,Pomocnik,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/1196
1197,Ognjen Mudrinski,Jagiellonia Białystok,Napastnik,0,1.9,0.0,0%,https://fantasy.ekstraklasa.org/player/1197
1198,Luka Kukić,Korona Kielce,Bramkarz,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1198
1199,Mateusz Spychała,Warta Poznań,Obrońca,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/1199
1200,Grzegorz Szymusik,Korona Kielce,Obrońca,0,1.3,0.0,0%,https://fantasy.ekstraklasa.org/player/1200
1201,Themistoklís Tzimópoulos,Korona Kielce,Obrońca,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1201
1202,Artur Piróg,Korona Kielce,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1202
1203,Daniel Szelągowski,Raków Częstochowa,Pomocnik,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/1203
1204,Erik Pačinda,Korona Kielce,Napastnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1204
1205,Mateusz Sowiński,Korona Kielce,Napastnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1205
1206,Miłosz Mleczko,Bruk-Bet Termalica Nieciecza,Bramkarz,0,1.7,0.0,1%,https://fantasy.ekstraklasa.org/player/1206
1207,Mickey van der Hart,Lech Poznań,Bramkarz,0,2.2,0.0,0%,https://fantasy.ekstraklasa.org/player/1207
1208,Đorđe Crnomarković,Lech Poznań,Obrońca,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1208
1209,Ľubomír Šatka,Lech Poznań,Obrońca,0,2.3,0.0,0%,https://fantasy.ekstraklasa.org/player/1209
1210,Jakub Kamiński,Lech Poznań,Pomocnik,0,3.1,0.0,0%,https://fantasy.ekstraklasa.org/player/1210
1211,Jakub Moder,Lech Poznań,Pomocnik,0,2.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1211
1212,Karlo Muhar,Lech Poznań,Pomocnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1212
1213,Michał Skóraś,Lech Poznań,Pomocnik,0,2.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1213
1214,Filip Szymczak,Lech Poznań,Napastnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1214
1215,Mateusz Cegiełka,Lechia Gdańsk,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1215
1216,Paweł Żuk,Wisła Płock,Pomocnik,0,0.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1216
1217,Cezary Miszta,Legia Warszawa,Bramkarz,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1217
1218,Kacper Kostorz,Pogoń Szczecin,Napastnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1218
1219,Kacper Skibicki,Legia Warszawa,Pomocnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1219
1220,Michał Brudnicki,ŁKS Łódź,Bramkarz,0,1.0,0.0,0%,https://fantasy.ekstraklasa.org/player/1220
1221,Dawid Arndt,ŁKS Łódź,Bramkarz,0,1.0,0.0,0%,https://fantasy.ekstraklasa.org/player/1221
1222,Michał Kołba,ŁKS Łódź,Bramkarz,0,1.4,0.0,0%,https://fantasy.ekstraklasa.org/player/1222
1223,Artur Bogusz,Radomiak Radom,Obrońca,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1223
1224,Maciej Dampc,ŁKS Łódź,Obrońca,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1224
1226,Kamil Juraszek,ŁKS Łódź,Obrońca,0,1.3,0.0,0%,https://fantasy.ekstraklasa.org/player/1226
1227,Kamil Rozmus,ŁKS Łódź,Obrońca,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/1227
1228,Jan Sobociński,ŁKS Łódź,Obrońca,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1228
1229,Patryk Bryła,ŁKS Łódź,Pomocnik,0,1.4,0.0,0%,https://fantasy.ekstraklasa.org/player/1229
1230,Bartłomiej Kalinkowski,Górnik Łęczna,Pomocnik,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/1230
1231,José Antonio Pirulo,ŁKS Łódź,Pomocnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1231
1232,Piotr Pyrdoł,Wisła Płock,Pomocnik,0,1.0,0.0,0%,https://fantasy.ekstraklasa.org/player/1232
1233,Dani Ramírez,ŁKS Łódź,Pomocnik,0,2.1,0.0,0%,https://fantasy.ekstraklasa.org/player/1233
1234,Adam Ratajczyk,Arka Gdynia,Pomocnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1234
1235,Ricardo Guima,ŁKS Łódź,Pomocnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1235
1236,Maksymilian Rozwandowicz,ŁKS Łódź,Obrońca,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1236
1237,Michał Trąbka,Stal Mielec,Pomocnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1237
1239,Rafał Kujawa,ŁKS Łódź,Napastnik,0,1.9,0.0,0%,https://fantasy.ekstraklasa.org/player/1239
1240,Jewhen Radionow,ŁKS Łódź,Napastnik,0,1.4,0.0,0%,https://fantasy.ekstraklasa.org/player/1240
1241,Tomáš Huk,Piast Gliwice,Obrońca,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1241
1242,Remigiusz Borkała,Piast Gliwice,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1242
1243,Jakub Holúbek,Piast Gliwice,Obrońca,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1243
1244,Wojciech Kamiński,Korona Kielce,Pomocnik,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/1244
1245,Michał Rakowiecki,Piast Gliwice,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1245
1246,Dani Aquino,Piast Gliwice,Napastnik,0,2.0,0.0,0%,https://fantasy.ekstraklasa.org/player/1246
1247,Dante Stipica,Ruch Chorzów,Bramkarz,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1247
1248,Dariusz Krzysztofek,Pogoń Szczecin,Bramkarz,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1248
1249,Kóstas Triantafyllópoulos,Górnik Zabrze,Obrońca,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1249
1250,Benedikt Zech,Pogoń Szczecin,Obrońca,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1250
1252,Marcel Wędrychowski,GKS Katowice,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1252
1253,Michális Maniás,Pogoń Szczecin,Napastnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1253
1254,Jakub Szumski,Raków Częstochowa,Bramkarz,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1254
1255,Emir Azemović,Raków Częstochowa,Obrońca,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1255
1257,Oskar Krzyżak,Raków Częstochowa,Obrońca,0,0.9,0.0,0%,https://fantasy.ekstraklasa.org/player/1257
1258,Andrzej Niewulis,Miedź Legnica,Obrońca,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1258
1259,Tomáš Petrášek,Raków Częstochowa,Obrońca,0,2.1,0.0,0%,https://fantasy.ekstraklasa.org/player/1259
1260,Jakub Apolinarski,Raków Częstochowa,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1260
1261,Rusłan Babenko,Raków Częstochowa,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1261
1262,Daniel Bartl,Raków Częstochowa,Pomocnik,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/1262
1263,Maciej Domański,Stal Mielec,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1263
1264,Andrija Luković,Raków Częstochowa,Pomocnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1264
1265,Piotr Malinowski,Raków Częstochowa,Pomocnik,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/1265
1266,Bryan Nouvier,Raków Częstochowa,Pomocnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1266
1267,Danian Pawłas,Raków Częstochowa,Pomocnik,0,0.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1267
1268,Petr Schwarz,Śląsk Wrocław,Pomocnik,0,1.9,0.0,0%,https://fantasy.ekstraklasa.org/player/1268
1269,Sebastian Musiolik,Śląsk Wrocław,Napastnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1269
1270,Franciszek Wróblewski,Radomiak Radom,Napastnik,0,1.0,0.0,0%,https://fantasy.ekstraklasa.org/player/1270
1271,Daniel Kajzer,Śląsk Wrocław,Bramkarz,0,1.0,0.0,0%,https://fantasy.ekstraklasa.org/player/1271
1272,Israel Puerto,Jagiellonia Białystok,Obrońca,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1272
1273,Dino Štiglec,Śląsk Wrocław,Obrońca,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1273
1274,Bartosz Boruń,Śląsk Wrocław,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1274
1275,Przemysław Płacheta,Śląsk Wrocław,Pomocnik,0,2.1,0.0,0%,https://fantasy.ekstraklasa.org/player/1275
1276,Erik Expósito,Śląsk Wrocław,Napastnik,0,4.1,0.0,0%,https://fantasy.ekstraklasa.org/player/1276
1277,Kamil Broda,Wisła Kraków,Bramkarz,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1277
1278,Patryk Moskiewicz,Wisła Kraków,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1278
1279,Denys Bałaniuk,Wisła Kraków,Napastnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1279
1281,Titas Milašius,Wisła Płock,Pomocnik,0,1.4,0.0,0%,https://fantasy.ekstraklasa.org/player/1281
1282,Maciej Warpas,Zagłębie Lubin,Obrońca,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1282
1283,Daniel Dudziński,Zagłębie Lubin,Pomocnik,0,1.4,0.0,0%,https://fantasy.ekstraklasa.org/player/1283
1284,Rok Sirk,Zagłębie Lubin,Napastnik,0,1.5,0.0,0%,https://fantasy.ekstraklasa.org/player/1284
1286,Dawit Schirtladze,Arka Gdynia,Napastnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1286
1287,Tomáš Prikryl,Warta Poznań,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1287
1288,Srđan Spiridonović,Pogoń Szczecin,Pomocnik,0,2.2,0.0,0%,https://fantasy.ekstraklasa.org/player/1288
1289,Wojciech Muzyk,Legia Warszawa,Bramkarz,0,1.2,0.0,0%,https://fantasy.ekstraklasa.org/player/1289
1291,Rodrigo Zalazar,Korona Kielce,Pomocnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1291
1292,Dominik Steczyk,Ruch Chorzów,Napastnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1292
1293,Łukasz Soszyński,Zagłębie Lubin,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1293
1294,Rafał Kobryń,Lechia Gdańsk,Obrońca,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1294
1295,Adrian Petk,Lechia Gdańsk,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1295
1296,Milan Radin,Korona Kielce,Pomocnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1296
1297,Ivan Obradović,Legia Warszawa,Obrońca,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1297
1298,Ołeh Horin,Jagiellonia Białystok,Pomocnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1298
1300,Alasana Manneh,Górnik Zabrze,Pomocnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1300
1301,David Kopacz,Górnik Zabrze,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1301
1302,Artur Sójka,ŁKS Łódź,Pomocnik,0,0.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1302
1303,Fabian Serrarens,Arka Gdynia,Napastnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1303
1304,Suad Sahiti,Wisła Płock,Pomocnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1304
1305,Daniel Ściślak,Górnik Zabrze,Pomocnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1305
1306,Juan Bauzá,Górnik Zabrze,Pomocnik,0,1.7,0.0,0%,https://fantasy.ekstraklasa.org/player/1306
1307,Victor Chuca,Miedź Legnica,Pomocnik,0,1.8,0.0,0%,https://fantasy.ekstraklasa.org/player/1307
1308,Andrés Lioi,Korona Kielce,Pomocnik,0,1.6,0.0,0%,https://fantasy.ekstraklasa.org/player/1308
